ppTime.la,ppTime.ab,ppTime.bo,ppTime.or,ppTime.ra,ppTime.at,ppTime.to,ppTime.oi,ppTime.ir,ppTime.re,ppTime.eg,ppTime.gr,ppTime.re,ppTime.ey,ppTime.yc,prTime.la,prTime.ab,prTime.bo,prTime.or,prTime.ra,prTime.at,prTime.to,prTime.oi,prTime.ir,prTime.re,prTime.eg,prTime.gr,prTime.re,prTime.ey,prTime.yc,rpTime.la,rpTime.ab,rpTime.bo,rpTime.or,rpTime.ra,rpTime.at,rpTime.to,rpTime.oi,rpTime.ir,rpTime.re,rpTime.eg,rpTime.gr,rpTime.re,rpTime.ey,rpTime.yc,rrTime.la,rrTime.ab,rrTime.bo,rrTime.or,rrTime.ra,rrTime.at,rrTime.to,rrTime.oi,rrTime.ir,rrTime.re,rrTime.eg,rrTime.gr,rrTime.re,rrTime.ey,rrTime.yc,subject,time_to_type
1702448,2103024,2403456,2403456,1902736,4206048,2603744,1702448,2603744,2403456,2804032,3304752,1502160,1902736,2804032,2203168,2904176,3304752,3304752,2804032,5207488,3805472,2904176,4005760,3304752,3705328,4306192,2403456,2603744,3705328,1502160,1602304,1602304,1502160,1001440,3304752,1602304,500720,1402016,1001440,1902736,2403456,500720,1001440,2103024,2002880,2403456,2503600,2403456,1902736,4306192,2804032,1702448,2804032,1902736,2804032,3404896,1402016,1702448,3004320,133,40358032
1902736,2002880,2103024,2103024,1702448,3905616,1902736,2303312,2203168,2002880,2303312,7010080,2503600,1702448,3104464,2703888,2804032,2904176,3004320,2603744,4706768,2804032,3304752,3104464,2804032,3204608,7711088,3404896,2503600,3905616,1101584,1201728,1301872,1301872,801152,3004320,1101584,1402016,1201728,1101584,1502160,6108784,1802592,801152,2303312,1902736,2002880,2103024,2203168,1702448,3805472,2002880,2403456,2103024,1902736,2403456,6809792,2703888,1602304,3104464,133,43061920
2203168,1802592,2203168,1602304,1402016,2603744,2203168,2103024,1602304,2002880,2103024,4506480,1402016,1702448,2603744,2804032,2503600,3104464,2403456,2403456,3805472,3204608,3004320,2804032,2904176,2804032,5207488,2603744,2603744,3505040,1001440,1201728,1502160,701008,600864,1602304,1001440,1101584,701008,801152,1201728,3805472,701008,500720,1702448,1602304,1902736,2403456,1502160,1602304,2804032,2002880,2002880,1902736,1702448,1902736,4506480,1902736,1402016,2603744,133,42961776
1902736,1702448,1602304,1802592,1502160,2603744,2303312,1602304,2002880,1702448,2303312,3004320,1301872,1702448,2804032,2603744,2403456,2503600,2503600,2303312,3505040,3204608,2603744,3104464,2603744,3304752,4105904,2303312,2503600,3705328,1201728,1001440,901296,901296,801152,1802592,1402016,701008,1001440,600864,1402016,2002880,200288,701008,2002880,1902736,1702448,1802592,1602304,1602304,2703888,2303312,1702448,2103024,1502160,2403456,3104464,1201728,1502160,2904176,133,33848672
3304752,2403456,2303312,1902736,1702448,2203168,2103024,1902736,2403456,5407776,2403456,2603744,901296,1702448,2503600,4306192,3104464,3304752,2904176,2703888,3404896,3004320,3104464,3304752,6409216,3104464,3304752,1902736,2403456,3705328,2303312,1402016,1602304,901296,701008,1201728,901296,1001440,1201728,4506480,1402016,1902736,200288,701008,1802592,3304752,2103024,2603744,1902736,1702448,2403456,1802592,2203168,2103024,5507920,2103024,2603744,1201728,1402016,3004320,133,39857312
1702448,1902736,2103024,1802592,1402016,1802592,1402016,1702448,1902736,2002880,2103024,3204608,2103024,1602304,3705328,2503600,2703888,3004320,2503600,2303312,2804032,2103024,2703888,3204608,2804032,3104464,3905616,3004320,2403456,4606624,1001440,1101584,1301872,901296,701008,901296,400576,1001440,901296,701008,1301872,2203168,1402016,701008,2904176,1802592,1902736,2203168,1602304,1602304,1902736,1101584,2002880,2203168,1502160,2303312,2904176,2303312,1502160,3805472,133,34048960
1902736,2002880,1602304,2103024,1702448,2103024,2603744,11416416,3505040,1702448,2703888,3905616,1702448,3505040,3204608,2703888,2904176,2603744,2804032,2603744,3104464,3104464,12618144,4706768,2703888,3605184,4706768,2904176,4506480,4105904,901296,1201728,701008,1101584,1001440,1201728,1602304,10915696,2303312,500720,1702448,3004320,901296,2303312,2203168,1702448,2103024,1702448,1802592,1902736,2203168,2103024,12117424,3505040,1502160,2603744,3805472,2103024,3304752,3104464,133,49170704
1702448,2002880,2303312,4206048,1602304,2002880,1602304,1602304,2103024,1702448,2002880,3304752,1602304,2002880,2503600,2403456,2603744,3204608,5107344,2403456,3004320,2703888,2603744,3404896,2403456,3104464,4306192,2503600,2904176,3404896,1001440,1301872,1702448,3304752,701008,1201728,600864,500720,1101584,400576,1301872,2203168,600864,1101584,1602304,1702448,1902736,2603744,4206048,1502160,2203168,1702448,1502160,2403456,1101584,2403456,3204608,1502160,2002880,2503600,133,36452416
1702448,1902736,1902736,2103024,1402016,2203168,2303312,1402016,2203168,1902736,2503600,5207488,1201728,2203168,8812672,2603744,2804032,2804032,2804032,2403456,3104464,3505040,2603744,3404896,2804032,3004320,6008640,2203168,2904176,9513680,1001440,1001440,1001440,1201728,701008,1201728,1402016,200288,1001440,701008,1602304,4706768,400576,1201728,8111664,1902736,1902736,1902736,1902736,1702448,2103024,2603744,1402016,2203168,1602304,2103024,5507920,1402016,1902736,8812672,133,42461056
2904176,801152,3505040,1402016,1802592,2403456,1502160,2103024,1301872,1502160,1802592,1402016,1602304,1201728,1602304,4206048,2303312,4506480,2603744,3404896,3505040,2403456,3304752,2403456,2603744,3004320,2303312,2804032,2103024,2403456,1802592,-500720,2002880,400576,600864,801152,400576,1201728,100144,400576,701008,200288,701008,0,701008,3104464,1001440,3004320,1602304,2203168,1902736,1301872,2403456,1201728,1502160,1902736,1101584,1902736,901296,1502160,83,33848672
1902736,701008,2603744,1502160,1301872,3404896,1402016,2103024,1201728,1702448,1402016,1402016,1402016,1402016,2002880,3104464,1702448,3605184,2703888,2804032,4606624,2403456,3104464,2403456,3304752,2603744,2403456,2603744,2403456,2904176,1101584,-500720,1602304,500720,100144,1902736,200288,1101584,200288,500720,-200288,200288,400576,200288,1001440,2303312,500720,2603744,1702448,1602304,3104464,1201728,2103024,1402016,2103024,1001440,1201728,1602304,1201728,1902736,83,30844352
2103024,801152,2503600,1101584,2002880,5207488,1201728,1702448,1502160,1702448,1201728,1402016,1402016,1402016,2002880,3404896,1902736,3605184,2403456,3404896,6409216,2002880,2804032,2503600,3204608,2403456,2503600,2503600,2303312,2804032,1301872,-500720,1402016,0,701008,3805472,0,901296,400576,701008,-300432,200288,300432,300432,1101584,2603744,600864,2503600,1301872,2103024,5007200,801152,2002880,1402016,2203168,901296,1301872,1402016,1201728,1902736,83,34749968
2203168,600864,3204608,901296,1702448,1101584,1902736,1902736,1001440,1902736,1602304,1201728,1702448,1402016,1602304,3304752,1802592,4105904,2103024,3304752,2503600,2603744,3104464,2203168,3304752,2804032,2503600,2703888,2403456,2603744,1201728,-500720,2002880,0,500720,-500720,500720,1201728,-200288,701008,200288,0,400576,400576,600864,2303312,701008,2904176,1201728,2103024,901296,1201728,2403456,1001440,2103024,1402016,1301872,1402016,1402016,1602304,83,28040320
2002880,701008,2303312,1001440,1502160,1001440,1402016,2002880,1201728,1301872,1502160,1201728,1402016,1802592,2303312,3204608,2103024,3304752,2103024,3104464,2303312,2503600,3204608,2002880,3004320,2403456,2203168,2503600,2503600,3304752,1201728,-500720,901296,0,400576,-600864,100144,901296,0,500720,-200288,300432,400576,701008,1602304,2403456,901296,1902736,1101584,2002880,701008,1201728,2103024,801152,2203168,701008,1301872,1502160,1402016,2603744,83,28841472
1802592,701008,1702448,1201728,1402016,901296,1702448,2203168,901296,1402016,1201728,1602304,1201728,8111664,1001440,3004320,1902736,2904176,2603744,2804032,2403456,2703888,3104464,1902736,3004320,2403456,2603744,2703888,8812672,1902736,1101584,-500720,500720,0,0,-500720,200288,1201728,0,400576,-400576,400576,200288,6609504,300432,2303312,701008,1702448,1402016,1402016,1001440,1201728,2103024,1001440,2002880,801152,1402016,1702448,7310512,1201728,83,29542480
1802592,801152,2002880,901296,1902736,1502160,3905616,3505040,1702448,1402016,1802592,1402016,1602304,10915696,1201728,3104464,2103024,2904176,2203168,3605184,2303312,4806912,4706768,2804032,2603744,2904176,2303312,2503600,11917136,1802592,1101584,-500720,701008,0,600864,-200288,3104464,2603744,500720,300432,600864,300432,701008,10014400,200288,2403456,801152,1602304,1301872,2303312,600864,4005760,3805472,1602304,1502160,1702448,1201728,1602304,11015840,801152,83,39957456
1902736,701008,1902736,1201728,1702448,10414976,1402016,2403456,701008,1702448,801152,1702448,1502160,1902736,2503600,3404896,1902736,2804032,2403456,2904176,11316272,2303312,3304752,1902736,3505040,2002880,2703888,2703888,2804032,3304752,901296,-801152,701008,300432,500720,9213248,500720,1502160,-200288,500720,-1001440,500720,500720,701008,1602304,2403456,400576,1602304,1502160,1702448,10114544,1402016,2403456,1001440,2303312,200288,1502160,1702448,1602304,2403456,83,36051840
2002880,701008,2403456,701008,1502160,701008,2002880,3905616,1301872,1301872,1001440,2103024,2002880,1602304,2403456,3204608,1902736,3004320,1702448,2904176,1802592,2904176,5207488,2203168,3204608,2503600,3104464,3004320,2403456,3204608,1301872,-500720,1201728,100144,500720,-701008,901296,3004320,0,400576,-901296,600864,1001440,600864,1602304,2503600,701008,1802592,1101584,1902736,400576,1802592,4306192,901296,2303312,600864,1602304,2002880,1402016,2403456,83,30343632
1602304,1201728,1702448,1101584,2002880,2002880,1502160,7110224,1402016,1502160,801152,2904176,2403456,5708208,1402016,3505040,2403456,2403456,2303312,3605184,3004320,2403456,8011520,2403456,3104464,1802592,3905616,3605184,6609504,2103024,1101584,-701008,500720,400576,801152,400576,500720,6208928,500720,500720,-801152,1902736,1402016,4506480,500720,3004320,500720,1201728,1602304,2403456,1402016,1402016,7110224,1502160,2103024,200288,2904176,2603744,5407776,1201728,83,38355152
1802592,801152,1402016,1201728,1602304,1001440,2002880,6709648,1201728,1702448,1702448,1301872,1502160,1402016,1502160,3004320,1802592,2303312,2403456,3204608,2103024,3204608,7610944,2303312,3404896,2603744,2403456,2603744,2203168,2303312,1101584,-400576,400576,300432,400576,-600864,901296,5507920,300432,600864,0,400576,400576,300432,701008,2303312,600864,1301872,1502160,2002880,500720,2103024,6409216,1402016,2303312,901296,1502160,1502160,1101584,1502160,83,34649824
1902736,701008,2603744,801152,15522320,6208928,500720,1902736,1201728,901296,1101584,1502160,1402016,1902736,1502160,3304752,1902736,3304752,1902736,16724048,6909936,1201728,2603744,2103024,2503600,2103024,2403456,2603744,2703888,2403456,1201728,-701008,1402016,100144,14420736,5007200,-200288,1201728,500720,0,-500720,500720,500720,701008,701008,2603744,500720,2103024,1201728,15622464,5708208,500720,1902736,1402016,1602304,500720,1402016,1702448,1502160,1602304,83,43662784
2002880,2303312,2804032,3805472,4005760,6409216,3605184,3805472,5608064,3705328,4005760,4206048,4406336,4306192,2203168,2603744,3104464,3605184,4606624,4806912,7210368,4406336,4406336,6309072,4306192,4907056,4706768,5207488,5107344,3004320,1201728,1702448,2002880,3004320,3204608,5608064,2804032,3004320,5007200,3004320,3404896,3304752,3905616,3505040,1402016,1802592,2503600,2804032,3805472,4005760,6409216,3605184,3605184,5708208,3605184,4306192,3805472,4706768,4306192,2203168,30,66195184
2403456,2904176,5407776,5908496,2103024,5908496,4105904,4206048,5007200,4806912,2303312,3104464,4706768,8812672,3304752,3104464,3605184,6108784,6609504,3104464,6709648,5107344,5007200,6008640,5507920,3304752,3605184,5708208,9513680,4306192,1402016,2203168,4706768,5207488,1402016,4907056,3304752,3204608,4206048,3805472,1602304,2103024,4206048,7811232,2603744,2103024,2904176,5407776,5908496,2403456,5708208,4306192,4005760,5207488,4506480,2603744,2603744,5207488,8512240,3605184,30,71402672
2303312,1702448,7911376,8111664,2904176,5107344,6709648,5307632,5007200,5507920,3404896,3404896,5207488,6008640,19728368,2904176,2603744,8512240,9012960,3605184,5908496,7510800,5808352,5708208,6208928,4206048,4005760,6008640,6809792,20229088,1702448,1101584,7010080,7510800,2002880,4406336,5908496,4506480,4506480,4806912,2703888,2603744,4606624,5207488,18927216,2303312,2002880,7610944,8412096,2703888,5207488,6709648,5007200,5207488,5507920,3505040,3204608,5407776,6008640,19427936,30,95036656
2603744,2403456,5507920,4005760,2103024,4005760,2904176,5207488,5608064,5207488,4806912,8311952,6008640,4406336,20229088,3404896,3104464,6208928,4706768,2804032,4706768,3805472,5908496,6609504,6008640,5808352,9012960,6709648,5107344,20930096,1602304,1602304,4806912,3304752,1402016,3304752,2203168,4306192,4907056,4206048,4005760,7310512,5307632,3705328,19528080,2403456,2303312,5507920,4005760,2103024,4005760,3104464,5007200,5908496,5007200,5007200,8011520,6008640,4406336,20229088,30,87726144
2503600,1802592,3104464,3905616,1902736,5808352,3805472,3404896,4706768,6108784,3905616,3805472,4706768,5507920,6208928,3204608,2503600,3805472,4806912,2703888,6509360,4506480,4105904,5507920,7110224,4506480,4406336,5407776,6108784,6909936,1902736,1101584,2403456,3204608,1001440,5007200,3104464,2703888,4005760,5307632,2904176,3204608,4105904,4806912,5608064,2603744,1802592,3104464,4105904,1802592,5708208,3805472,3404896,4806912,6309072,3505040,3805472,4806912,5407776,6309072,30,67396912
2703888,1802592,11416416,5708208,1702448,6409216,2303312,4306192,4206048,4105904,2503600,8111664,4706768,6409216,7110224,3404896,2804032,12117424,6409216,2603744,7310512,3204608,5007200,5207488,5007200,3505040,8812672,5407776,7110224,7811232,1702448,1101584,10414976,5007200,1001440,5507920,1402016,3404896,3505040,3104464,1602304,7110224,4005760,5708208,6409216,2403456,2103024,11115984,5708208,1902736,6409216,2303312,4105904,4506480,4005760,2603744,7811232,4706768,6409216,7110224,30,79013616
2403456,1802592,14320592,8011520,2002880,6208928,4206048,4005760,6108784,5608064,4105904,3605184,5908496,7410656,13018720,2804032,2603744,14921456,8812672,3004320,6909936,4907056,4706768,6809792,6309072,4907056,4306192,6609504,8111664,13719728,1602304,1402016,13519440,7410656,1201728,5207488,3505040,3304752,5407776,4907056,3404896,2804032,5207488,6709648,12317712,2002880,2203168,14120304,8211808,2203168,5908496,4206048,4005760,6108784,5608064,4206048,3505040,5908496,7410656,13018720,30,94335648
2403456,2203168,9413536,3304752,1702448,4706768,2403456,4005760,4506480,6609504,4306192,1902736,5007200,5007200,3705328,3104464,2904176,10114544,4105904,2403456,5507920,3304752,4506480,5207488,7110224,5107344,2603744,6008640,5708208,4706768,1702448,1502160,8712528,2603744,901296,4005760,1602304,3104464,4005760,5908496,3805472,1101584,4306192,4005760,3004320,2403456,2203168,9413536,3404896,1602304,4806912,2503600,3605184,4706768,6409216,4606624,1802592,5307632,4706768,4005760,30,66996336
3705328,2103024,3705328,4706768,2103024,6309072,2804032,5507920,6208928,3905616,3805472,3805472,6008640,4206048,4406336,4406336,2904176,4406336,5507920,2804032,7110224,3605184,6108784,7110224,4406336,4606624,4406336,6809792,5007200,5107344,3004320,1402016,2904176,4005760,1301872,5608064,2002880,4706768,5608064,3004320,3304752,3004320,5407776,3404896,3605184,3705328,2203168,3605184,4806912,2002880,6409216,2804032,5307632,6509360,3505040,4105904,3605184,6208928,4206048,4306192,30,70501376
3104464,1902736,7110224,4206048,1702448,7110224,2603744,4306192,5207488,4306192,4005760,3805472,8011520,5007200,4005760,3805472,2804032,8111664,4907056,2703888,8111664,3605184,5007200,6108784,5007200,4706768,4506480,9012960,5708208,5007200,2103024,1201728,6208928,3204608,1001440,6108784,1602304,3304752,4506480,3404896,3304752,3104464,7310512,4005760,3304752,2804032,2103024,7210368,3905616,2002880,7110224,2603744,4005760,5407776,4105904,4005760,3805472,8311952,4706768,4306192,30,72103680
2403456,1602304,6208928,4005760,2002880,8111664,2703888,5007200,5407776,5507920,4306192,5608064,6208928,8712528,1902736,3004320,2403456,6909936,4706768,2804032,8912816,3404896,5608064,6208928,6108784,5007200,6208928,7010080,9413536,2603744,1702448,1001440,5407776,3304752,1301872,7310512,1902736,4306192,4806912,4706768,3705328,4907056,5608064,7911376,1201728,2303312,1802592,6108784,4005760,2103024,8111664,2603744,4907056,5608064,5307632,4406336,5507920,6409216,8612384,1902736,30,75708864
2804032,1702448,3705328,5808352,3304752,7811232,2403456,5407776,5507920,5407776,1902736,4005760,6509360,5207488,2703888,3505040,2904176,4706768,6709648,4005760,8712528,3304752,6108784,6409216,6108784,2603744,4706768,7110224,6108784,3505040,2103024,1001440,2503600,4806912,2403456,7110224,1502160,4506480,4806912,4506480,1201728,3304752,5808352,4606624,1802592,2804032,2203168,3505040,5708208,3104464,8011520,2403456,5207488,5708208,5207488,1902736,4005760,6409216,5507920,2603744,30,70601520
1702448,7911376,4806912,3204608,3404896,4206048,3204608,5708208,2403456,3304752,2203168,4206048,2203168,4606624,3104464,3304752,9213248,5908496,4406336,5107344,5307632,4506480,6909936,3705328,4806912,3805472,5307632,3404896,6008640,4306192,100144,6309072,3505040,2103024,2203168,2503600,2103024,4406336,1201728,2002880,701008,2603744,1101584,3404896,1702448,1702448,7610944,4606624,3304752,3905616,3605184,3404896,5608064,2503600,3505040,2303312,3705328,2303312,4806912,2904176,29,66595760
1001440,3204608,2403456,3404896,1602304,5507920,3004320,5507920,3605184,3004320,3104464,3805472,2804032,2904176,5007200,3404896,5207488,4406336,4806912,3304752,6609504,4506480,6709648,5007200,4706768,4606624,5207488,4005760,4306192,5908496,-701008,801152,400576,1402016,200288,3805472,1902736,4005760,2403456,1602304,1402016,2303312,1402016,1702448,3605184,1702448,2804032,2403456,2804032,1902736,4907056,3404896,5207488,3805472,3304752,2904176,3705328,2603744,3104464,4506480,29,55780208
1402016,2203168,3004320,5808352,1902736,6509360,1201728,5207488,2403456,4206048,2203168,3304752,2503600,6409216,2203168,3605184,3905616,4105904,7010080,3705328,7510800,2703888,6208928,3505040,5507920,3605184,4506480,3705328,7510800,3304752,-200288,0,1301872,4706768,701008,4706768,200288,3705328,1402016,3104464,901296,1902736,1301872,5207488,1101584,2002880,1702448,2403456,5908496,2503600,5708208,1702448,4706768,2503600,4406336,2303312,3104464,2503600,6309072,2203168,29,57682944
1902736,1702448,2804032,2904176,2103024,5407776,1502160,4005760,2103024,3805472,2603744,3304752,1402016,3204608,4206048,4105904,3805472,4005760,4306192,3705328,6609504,3304752,5407776,3605184,5007200,4105904,4506480,2603744,4406336,5407776,-1001440,-500720,701008,1702448,701008,3805472,300432,2203168,701008,2303312,1402016,1802592,200288,2002880,3004320,1201728,1602304,1902736,3104464,2303312,5007200,2103024,3605184,2203168,3505040,2904176,3004320,1402016,3204608,4206048,29,48870272
